,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession
5654,2,0,3.75,3.3,2.1,1,4,5,10,17,107,56,424,96,46,486,5,2,3,18,13,96,41,462,104,55,448
5655,0,1,1.57,4.0,7.0,5,1,4,10,9,114,68,408,157,86,502,1,3,6,10,19,93,53,365,149,85,545
5656,1,1,2.4,3.3,3.0,3,1,6,11,17,91,44,424,128,69,486,4,1,5,13,16,120,56,502,81,42,408
5657,2,4,1.57,3.8,6.5,5,3,2,13,8,143,73,537,84,44,373,4,2,4,14,13,80,39,457,117,59,453
5658,0,0,2.9,3.1,2.6,3,2,5,11,16,76,30,325,128,57,585,3,3,4,9,15,111,55,419,113,74,491
5659,2,3,1.8,3.6,4.33,0,5,5,11,31,79,42,456,122,58,454,0,2,8,9,25,140,69,350,110,57,560
5660,0,1,2.05,3.4,3.75,2,3,5,9,21,111,56,423,99,48,487,4,2,4,10,11,74,41,427,136,71,483
5661,2,3,2.75,3.3,2.8,0,1,9,9,23,118,64,437,117,74,473,4,1,5,10,12,111,63,403,117,64,507
5662,3,3,2.9,3.6,2.5,2,3,5,14,24,99,51,457,88,46,453,4,4,2,19,12,121,69,474,130,73,436
5663,5,1,1.7,3.9,5.5,4,1,5,8,9,120,69,423,155,85,487,1,3,6,10,22,101,62,449,139,78,461
5664,1,1,3.1,3.5,2.4,6,3,1,21,16,125,60,402,98,54,508,6,2,2,17,9,83,43,549,94,54,359
5665,3,1,1.6,4.33,6.0,6,1,3,21,13,159,91,522,75,41,387,5,3,2,17,9,123,61,473,114,47,436
5666,2,0,3.2,3.3,2.45,2,2,6,10,18,93,52,362,151,83,548,5,2,3,8,8,88,37,446,147,78,464
5667,2,0,2.9,2.9,2.8,4,3,3,7,8,105,51,440,115,56,470,1,6,3,7,8,123,65,498,81,42,412
5668,1,1,2.8,3.2,2.6,4,2,4,13,12,93,42,430,111,54,479,5,3,2,21,14,102,54,454,98,52,456
5669,0,0,1.91,3.2,4.75,4,0,6,10,13,95,36,413,123,61,497,2,1,7,8,17,77,43,393,97,56,517
5670,4,1,1.08,10.0,34.0,8,2,0,26,7,121,63,593,81,48,317,0,2,8,4,17,104,56,432,166,80,478
5671,2,2,3.0,3.0,2.6,1,3,6,6,14,87,49,424,116,49,486,2,6,2,12,12,97,37,450,106,49,460
5672,2,0,2.38,3.4,3.0,0,5,5,8,22,110,50,417,87,44,493,6,1,3,23,10,88,47,489,95,34,420
5673,2,0,1.08,11.0,26.0,9,1,0,31,3,142,78,615,61,29,295,4,2,4,15,15,88,54,447,99,49,463
5674,1,3,2.25,3.4,3.2,3,0,7,10,20,102,53,382,109,65,528,4,3,3,10,8,97,42,444,98,47,466
5675,4,0,2.6,3.2,2.8,3,1,6,11,18,77,52,396,140,87,514,4,4,2,9,5,101,47,418,118,56,492
5676,3,3,3.1,3.5,2.25,1,5,4,9,13,84,43,414,147,80,496,7,1,2,23,11,109,64,506,110,59,404
5677,2,1,2.2,3.5,3.2,3,2,5,13,17,88,50,411,129,58,498,2,4,4,11,16,88,51,432,99,48,478
5678,4,1,1.57,4.0,6.0,5,2,3,13,13,113,50,456,91,41,454,2,3,5,10,14,98,48,438,161,83,472
5679,2,0,1.62,3.8,6.0,3,2,5,11,14,112,59,445,95,44,465,4,1,5,11,11,88,42,416,108,65,494
5680,3,0,1.62,4.0,5.0,2,3,5,13,19,106,60,431,122,58,479,1,5,4,7,19,91,49,435,115,53,475
5681,2,4,5.75,4.2,1.53,4,3,3,13,15,109,55,379,146,67,530,6,2,2,21,10,130,63,523,98,50,387
5682,1,3,2.05,3.6,3.4,2,1,7,11,26,116,55,439,142,70,471,1,3,6,13,17,83,31,493,112,54,417
5683,4,0,1.07,13.0,23.0,8,0,2,27,12,154,76,565,97,50,345,3,1,6,14,14,108,61,476,98,52,434
5684,0,2,2.3,3.3,3.2,2,3,5,10,16,94,47,453,119,67,457,4,4,2,17,12,95,47,412,68,39,498
5685,2,1,1.4,5.0,7.5,4,3,3,17,19,135,77,517,99,51,393,3,1,6,11,18,84,41,436,125,61,473
5686,1,0,1.22,6.0,15.0,6,2,2,13,6,103,58,464,74,38,445,4,1,5,12,20,90,51,437,97,51,473
5687,2,2,1.83,3.4,4.75,2,2,6,5,10,107,58,467,99,45,443,1,4,5,10,16,109,55,423,96,50,487
5688,1,0,1.44,4.75,8.0,3,4,3,15,15,139,87,504,85,48,405,2,3,5,9,15,97,51,463,121,62,447
5689,1,1,6.0,4.2,1.62,2,2,6,11,19,95,47,440,129,66,469,6,2,2,20,8,147,81,530,107,63,380
5690,0,0,2.6,3.4,2.9,6,4,0,21,7,151,90,498,115,62,412,3,1,6,12,16,151,84,512,92,50,398
5691,1,1,2.05,3.5,4.0,5,3,2,18,14,114,56,384,133,76,526,5,1,4,10,11,75,40,367,122,70,543
5692,1,4,1.95,3.5,4.0,3,4,3,15,18,91,39,443,91,46,467,6,1,3,11,8,118,60,384,86,49,526
5693,3,3,1.95,3.5,4.0,4,3,3,14,10,123,66,506,89,45,404,5,3,2,15,13,118,60,467,124,55,443
5694,3,0,1.83,3.3,5.0,5,0,5,12,16,123,61,449,112,58,461,4,4,2,13,12,97,48,429,99,50,480
5695,4,1,1.2,7.5,12.0,6,2,2,25,17,128,68,562,61,34,348,3,1,6,13,21,141,73,424,111,56,486
5696,1,1,1.62,4.2,5.25,4,2,4,14,13,127,64,532,87,49,377,5,1,4,13,15,122,68,455,125,68,455
5697,0,0,3.3,3.4,2.2,2,2,6,15,21,132,81,492,128,71,418,5,2,3,16,11,117,58,526,88,48,384
5698,2,3,2.1,3.2,3.8,2,3,5,8,11,110,48,416,122,52,494,3,3,4,10,12,99,51,405,103,55,504
5699,1,0,2.9,3.3,2.5,4,3,3,12,12,128,63,443,114,52,467,4,1,5,13,16,107,49,502,94,51,408
5700,3,2,2.6,3.2,2.8,3,2,5,9,14,119,58,385,169,87,525,0,4,6,5,16,78,43,413,122,62,497
5701,1,2,1.62,3.8,6.0,3,4,3,12,15,96,39,466,127,67,444,1,2,7,6,17,99,52,370,103,43,539
5702,0,3,7.0,3.75,1.57,2,2,6,9,15,107,46,401,143,72,509,4,3,3,11,8,156,71,504,88,37,406
5703,0,2,1.5,4.33,6.5,6,2,2,24,13,136,81,507,102,54,401,4,2,4,9,12,115,52,451,114,54,459
5704,1,0,1.53,4.2,5.75,5,2,3,24,11,135,68,526,99,61,384,6,2,2,16,7,100,57,455,115,62,455
5705,0,2,4.75,3.6,1.73,4,2,4,15,14,129,59,431,113,60,479,7,2,1,28,7,117,58,504,85,47,406
5706,2,1,2.0,3.5,3.6,5,2,3,14,15,87,39,440,146,69,470,1,5,4,11,19,104,53,454,105,60,455
5707,4,2,1.85,3.5,4.2,4,2,4,16,16,106,47,467,92,50,443,6,2,2,12,8,132,62,460,136,68,450
5708,3,0,1.33,5.25,8.0,7,2,1,29,13,156,86,520,96,49,390,5,1,4,18,15,137,81,437,109,45,473
5709,0,2,7.5,5.0,1.4,3,5,2,12,11,94,54,391,104,42,519,6,2,2,21,11,166,74,505,123,67,405
5710,0,3,3.1,3.4,2.3,4,1,5,14,17,116,52,506,86,48,404,5,2,3,18,13,104,49,469,105,52,441
5711,2,1,1.67,3.75,5.5,8,2,0,19,2,156,76,563,82,37,347,6,3,1,12,6,121,67,500,122,66,410
5712,1,1,3.75,3.3,2.1,4,3,3,10,9,83,45,440,129,55,470,7,1,2,19,7,137,66,563,70,34,347
5713,0,0,10.0,5.0,1.33,5,3,2,8,5,105,54,440,112,55,470,9,1,0,28,6,117,60,585,84,50,325
5714,0,0,2.25,3.3,3.3,4,4,2,19,14,95,51,453,106,55,457,6,1,3,23,11,86,48,489,98,37,420
5715,0,0,3.6,3.25,2.15,4,1,5,10,11,100,41,421,115,56,489,5,2,3,15,12,141,69,543,87,47,367
5716,1,0,3.0,3.2,2.5,2,2,6,7,13,76,42,398,106,60,512,3,3,4,14,20,93,41,475,83,41,435
5717,1,2,1.91,3.3,4.5,3,4,3,12,15,104,52,433,99,55,477,1,3,6,6,14,89,48,428,112,50,482
5718,1,0,2.5,3.1,3.1,1,5,4,7,10,122,65,507,76,40,403,5,0,5,13,15,110,60,439,121,63,471
5719,1,1,1.85,3.5,4.33,4,4,2,17,16,115,56,454,110,53,456,6,1,3,12,8,117,60,386,80,46,524
5720,0,2,1.83,3.5,4.5,5,2,3,17,13,75,37,446,115,56,464,4,3,3,14,12,98,42,438,103,49,472
5721,0,3,3.0,3.3,2.4,0,2,8,4,18,99,53,406,169,82,504,1,4,5,8,20,106,51,408,87,45,501
5722,0,1,3.1,3.1,2.5,1,7,2,12,14,93,36,441,105,48,469,3,4,3,13,12,125,68,512,92,48,398
5723,0,3,6.5,4.33,1.5,5,2,3,20,10,93,53,492,97,38,417,9,1,0,27,5,113,58,595,86,49,315
5724,3,1,1.6,4.0,5.75,4,2,4,12,15,108,63,443,127,72,467,4,1,5,13,14,81,53,413,136,86,497
5725,0,2,3.6,3.25,2.15,4,1,5,13,12,116,58,519,85,47,391,5,3,2,13,6,161,71,531,82,31,379
5726,0,1,1.73,4.0,4.33,5,1,4,18,17,138,81,434,115,47,476,1,5,4,12,17,108,52,449,103,61,460
5727,3,1,1.29,6.0,13.0,6,2,2,21,9,141,74,531,98,57,379,3,1,6,10,16,104,57,370,136,76,540
5728,0,1,1.36,5.25,9.5,3,2,5,11,14,129,68,492,93,53,418,1,4,5,13,24,106,59,456,88,46,454
5729,0,0,1.44,4.5,9.0,6,3,1,17,8,83,44,554,93,54,354,4,4,2,16,15,122,60,410,129,76,500
5730,1,1,1.5,4.5,7.5,4,3,3,15,12,108,56,467,121,56,442,0,1,9,10,24,114,64,451,115,74,459
5731,2,0,5.25,4.0,1.7,5,2,3,8,9,81,33,441,147,77,469,6,1,3,22,14,158,93,517,71,42,392
5732,0,3,2.7,3.4,2.75,1,3,6,7,15,98,50,464,120,63,445,6,3,1,21,16,127,62,394,105,59,516
5733,2,0,2.15,3.5,3.6,5,1,4,13,12,117,68,398,110,62,512,2,3,5,12,17,94,46,432,118,59,477
5734,1,1,4.75,3.6,1.85,4,2,4,10,12,67,37,366,125,71,544,6,4,0,21,7,142,85,508,111,59,402
5735,1,2,3.5,3.3,2.15,3,2,5,7,10,75,43,391,104,58,519,4,5,1,16,14,114,55,459,107,52,451
5736,1,2,2.4,3.1,3.25,5,2,3,11,8,112,58,386,88,50,524,2,4,4,7,9,124,64,506,77,39,404
5737,1,1,2.5,3.0,3.1,5,3,2,16,11,79,34,432,108,47,478,4,2,4,10,9,99,44,414,115,56,496
5738,0,2,1.53,3.75,7.5,5,2,3,14,11,140,70,553,82,46,357,4,4,2,7,5,97,51,419,112,54,491
5739,1,1,1.67,3.75,5.5,2,2,6,7,14,88,46,436,103,45,474,0,2,8,4,20,104,56,413,162,82,497
5740,2,3,2.0,3.4,3.8,2,3,5,10,19,107,53,406,88,48,503,3,5,2,16,12,91,50,456,109,58,454
5741,3,1,9.0,5.25,1.33,7,2,1,26,11,111,67,516,118,65,394,9,1,0,30,3,147,81,622,54,24,288
5742,1,2,4.0,4.33,1.75,4,3,3,13,11,127,63,525,92,52,385,6,2,2,25,16,129,70,560,65,36,350
5743,1,3,2.25,3.4,3.2,4,3,3,10,9,99,47,450,99,47,460,4,2,4,14,16,87,50,419,119,54,490
5744,0,1,2.2,3.3,3.4,3,4,3,7,9,109,54,432,110,67,478,2,3,5,15,20,137,84,472,130,73,438
5745,2,1,3.75,3.4,2.05,4,1,5,14,16,84,50,425,107,52,485,4,3,3,15,13,129,69,513,91,53,396
5746,1,1,2.25,3.3,3.3,3,4,3,8,9,95,45,430,116,56,480,1,6,3,11,14,96,49,422,143,81,488
5747,1,0,1.62,4.0,5.5,5,3,2,12,8,122,66,485,121,67,425,3,4,3,13,15,99,43,471,129,68,439
5748,1,1,2.75,3.1,2.7,3,2,5,11,14,103,56,451,86,38,459,6,1,3,22,13,134,81,506,94,47,402
5749,1,1,2.0,3.5,3.5,3,3,4,12,19,106,54,363,143,71,546,2,1,7,11,27,114,57,438,131,66,472
5750,0,1,3.5,3.6,2.0,1,2,7,12,24,129,68,337,111,57,573,4,2,4,18,18,101,48,459,93,51,451
5751,0,1,3.3,3.6,2.05,5,2,3,21,10,132,66,544,108,67,366,7,2,1,29,12,154,83,525,96,49,385
5752,5,2,1.29,5.5,9.5,7,2,1,26,7,122,58,507,91,50,403,3,2,5,15,18,110,64,439,111,55,471
5753,4,1,1.1,11.0,21.0,6,2,2,17,11,172,81,514,117,65,396,3,2,5,11,16,90,48,408,128,67,502
5754,1,1,9.0,6.0,1.3,5,2,3,16,8,94,56,467,124,71,443,8,0,2,29,11,151,74,552,98,51,358
5755,1,1,3.0,3.3,2.4,4,4,2,16,11,93,47,415,70,42,495,4,2,4,17,15,123,67,431,134,67,479
5756,1,1,3.3,3.5,2.15,4,2,4,10,11,75,43,429,137,68,481,4,3,3,17,19,126,72,506,97,49,404
5757,0,2,7.0,3.75,1.57,1,5,4,11,15,105,54,422,100,55,488,7,2,1,13,4,113,61,485,69,35,424
5758,2,0,5.75,4.33,1.62,1,3,6,11,25,101,63,456,137,76,454,4,4,2,16,12,137,88,496,85,46,412
5759,1,0,2.0,3.2,4.2,3,2,5,13,20,82,36,476,82,41,434,2,4,4,11,16,99,52,416,100,53,494
5760,1,1,2.05,3.1,4.2,4,0,6,11,15,105,55,435,120,61,475,1,6,3,11,14,97,39,444,101,46,466
5761,1,1,1.95,3.75,3.75,3,1,6,13,23,136,73,413,117,59,497,2,0,8,8,22,105,54,385,111,67,525
5762,0,1,1.91,3.4,4.33,1,4,5,6,16,87,49,426,99,48,484,2,3,5,10,16,82,30,341,125,57,569
5763,3,0,1.83,3.5,4.5,5,1,4,10,11,106,49,438,126,58,472,2,2,6,7,15,108,47,396,144,69,514
5764,3,2,8.0,4.33,1.44,4,1,5,11,11,82,39,409,109,67,501,8,2,0,16,3,154,76,559,84,37,351
5765,0,0,5.0,3.6,1.75,2,2,6,8,17,102,54,383,107,48,526,5,2,3,14,12,117,51,457,90,43,453
5766,3,0,1.44,4.5,7.5,6,2,2,19,8,144,71,556,70,34,354,4,3,3,12,12,103,55,411,102,54,498
5767,0,2,3.1,3.2,2.4,4,2,4,12,14,112,55,399,166,92,511,2,3,5,10,13,107,47,421,122,54,489
5768,0,1,3.0,3.1,2.5,0,3,7,6,18,87,49,415,121,61,495,5,2,3,11,10,118,60,442,113,57,468
5769,1,3,2.38,3.2,3.2,2,3,5,11,16,94,45,437,158,81,473,4,3,3,9,8,85,44,451,125,54,459
5770,3,0,1.7,3.75,4.75,2,3,5,16,17,85,36,481,126,63,429,0,5,5,12,28,84,44,465,117,54,445
5771,3,0,1.3,5.25,9.5,7,2,1,24,9,136,67,534,91,46,376,5,2,3,12,12,121,56,465,129,64,445
5772,2,2,2.0,3.6,3.5,5,2,3,15,8,110,63,451,117,63,459,4,1,5,14,15,124,61,432,120,60,478
5773,0,0,2.8,3.5,2.38,0,5,5,6,22,87,45,417,123,59,493,6,2,2,16,14,91,42,456,144,68,454
5774,2,1,1.57,3.8,6.5,6,2,2,14,9,73,30,442,101,56,468,4,1,5,13,17,123,54,503,85,46,407
5775,2,1,1.85,3.5,4.5,3,1,6,14,17,107,61,468,97,52,442,3,4,3,12,13,95,55,382,109,46,528
5776,3,1,2.3,3.3,3.25,3,1,6,12,19,80,34,438,112,54,471,2,2,6,7,15,96,49,473,109,60,437
5777,0,0,1.45,4.33,7.5,5,2,3,18,12,102,48,451,109,50,459,2,2,6,7,12,108,61,464,101,47,446
5778,1,1,2.1,3.6,3.75,4,4,2,22,15,119,70,469,128,73,441,4,1,5,11,9,125,72,440,132,71,470
5779,1,1,2.0,3.5,3.8,4,1,5,12,15,81,47,441,108,57,469,2,2,6,8,21,110,52,421,102,49,489
5780,1,1,2.38,3.25,3.2,1,6,3,11,14,87,35,442,104,52,468,5,2,3,12,8,110,61,391,90,52,519
5781,0,0,2.05,3.6,3.5,4,2,4,14,16,83,49,396,123,56,513,3,2,5,14,23,122,68,421,115,56,489
5782,2,1,1.65,3.75,5.25,3,2,5,16,20,113,65,430,109,52,479,3,4,3,13,17,109,55,363,150,78,545
5783,1,1,2.88,3.2,2.6,3,2,5,11,17,86,45,400,127,68,510,4,1,5,14,15,109,62,474,90,48,436
5784,2,1,3.4,3.4,2.3,2,3,5,13,23,116,65,437,104,56,473,5,4,1,14,7,96,48,554,97,56,355
5785,1,0,2.6,3.3,3.0,4,2,4,12,9,124,74,439,129,69,470,4,3,3,16,13,117,54,463,122,56,446
5786,2,1,1.3,6.0,11.0,5,1,4,20,16,152,89,516,70,40,393,1,3,6,7,17,101,49,469,118,60,440
5787,1,1,2.9,3.5,2.55,1,3,6,9,18,89,46,422,125,65,487,3,5,2,20,15,124,73,484,126,74,425
5788,0,1,2.9,3.3,2.63,3,1,6,11,18,101,55,353,132,76,557,5,1,4,14,12,116,68,410,109,60,500
5789,0,0,2.63,3.3,2.9,3,5,2,14,15,120,59,413,134,75,497,6,2,2,10,7,81,30,451,129,64,459
5790,3,0,1.75,3.5,5.25,3,4,3,9,9,123,63,497,84,44,413,3,5,2,17,14,87,49,445,112,56,465
5791,2,1,2.0,3.3,4.0,5,2,3,16,13,90,43,440,106,51,470,2,4,4,11,14,95,47,424,95,53,486
5792,1,1,2.38,3.1,3.3,4,3,3,10,6,100,43,429,123,59,481,2,2,6,11,21,116,55,418,82,47,491
5793,1,1,2.6,3.1,2.9,2,2,6,8,15,96,50,444,108,47,466,4,2,4,14,12,87,47,481,103,42,428
5794,1,1,2.38,3.1,3.3,0,3,7,5,20,106,56,410,161,80,500,3,2,5,8,10,75,41,404,96,53,505
5795,2,0,1.07,13.0,29.0,8,1,1,28,6,148,87,609,55,24,301,3,4,3,9,10,97,43,435,104,50,475
5796,5,0,1.95,3.75,3.75,4,3,3,16,12,126,68,511,79,47,398,8,2,0,29,11,108,62,499,123,70,411
5797,1,1,1.57,4.2,5.75,4,2,4,14,13,129,63,525,96,53,385,4,2,4,11,12,104,53,457,99,46,453
5798,1,1,2.5,3.3,2.88,2,1,7,9,22,100,53,377,111,69,533,2,4,4,6,10,115,59,438,118,68,472
5799,1,0,1.8,3.5,4.5,1,6,3,12,15,89,43,404,145,80,506,4,1,5,14,15,73,48,410,139,87,500
5800,0,4,3.1,3.1,2.5,3,3,4,11,13,90,32,350,125,61,560,5,1,4,15,14,87,52,443,101,50,467
5801,0,1,1.91,3.4,4.33,3,4,3,13,14,97,43,458,131,70,452,4,1,5,13,13,78,34,402,108,67,508
5802,4,1,1.7,3.8,5.0,2,2,6,7,17,119,51,399,141,67,511,4,2,4,12,15,108,56,393,162,88,517
5803,0,4,4.0,3.3,2.0,4,3,3,10,12,103,54,404,105,57,505,5,3,2,12,8,112,57,490,117,66,420
5804,2,1,1.7,4.0,4.33,2,2,6,12,26,118,61,435,123,58,474,1,2,7,11,22,122,65,341,112,56,569
5805,3,1,3.1,3.25,2.3,0,5,5,11,27,86,46,465,113,55,445,5,2,3,17,10,116,67,462,121,65,448
5806,1,1,1.1,9.0,21.0,7,2,1,24,12,147,80,508,106,54,402,0,5,5,6,22,90,50,419,123,61,491
5807,1,1,1.95,3.6,3.6,2,5,3,13,16,107,53,441,107,64,468,3,3,4,19,16,93,41,484,113,61,426
5808,2,2,1.07,13.0,26.0,7,1,2,26,11,149,75,547,97,52,363,4,5,1,15,9,82,38,405,76,42,505
5809,2,0,1.36,5.0,8.5,4,2,4,17,15,124,64,435,126,64,475,3,1,6,12,18,96,44,438,107,51,471
5810,1,0,2.15,3.3,3.5,2,2,6,8,17,99,56,481,113,66,429,4,2,4,11,12,95,50,442,120,55,468
5811,1,0,1.53,4.33,6.0,4,3,3,15,17,110,61,495,114,55,415,3,2,5,10,14,76,42,450,111,58,460
5812,1,2,2.1,3.1,4.0,2,3,5,8,18,110,52,431,92,44,479,1,5,4,11,16,106,52,429,91,48,481
5813,0,2,6.5,4.2,1.57,0,1,9,9,23,101,56,432,131,79,478,6,2,2,22,10,127,65,533,103,57,377
5814,2,2,1.4,4.75,10.0,4,4,2,15,11,143,89,513,86,46,396,4,2,4,11,13,70,41,365,122,68,545
5815,1,2,1.36,5.5,9.0,5,5,0,21,8,132,83,516,107,58,394,2,2,6,13,25,102,63,462,130,64,448
5816,1,1,2.4,3.0,3.3,5,3,2,9,5,97,53,405,121,58,505,4,2,4,13,14,88,41,492,75,35,418
5817,1,1,1.4,4.75,8.0,4,3,3,13,11,121,68,511,91,49,399,5,4,1,16,10,93,39,450,104,47,460
5818,1,0,2.05,3.25,4.0,4,5,1,15,13,107,51,456,99,47,453,3,1,6,10,16,110,58,438,114,62,472
5819,5,1,1.25,5.5,13.0,9,1,0,27,5,108,57,582,83,44,328,4,2,4,12,13,140,70,551,86,49,359
5820,4,1,1.17,8.0,15.0,6,2,2,24,17,121,64,550,75,40,360,1,3,6,6,17,94,52,441,102,51,469
5821,2,1,2.63,3.5,2.63,2,3,5,14,20,137,82,471,133,76,439,4,2,4,14,16,118,68,448,109,63,462
5822,1,0,2.4,3.1,3.2,2,3,5,11,13,103,45,424,129,60,486,5,1,4,12,11,102,45,432,135,61,478
5823,3,0,1.67,3.75,5.5,5,2,3,10,9,117,60,433,128,68,477,2,2,6,8,17,104,58,394,103,48,515
5824,3,1,1.67,3.75,5.5,6,2,2,14,5,145,64,503,88,36,407,6,2,2,21,8,147,75,548,68,33,362
5825,1,1,1.36,4.75,9.0,4,3,3,11,10,126,57,461,93,46,449,0,3,7,6,18,98,57,430,110,51,480
5826,0,0,1.57,4.33,5.5,8,1,1,18,6,150,75,558,80,37,352,6,2,2,22,12,113,67,502,97,46,406
5827,1,0,4.2,3.75,1.8,4,2,4,17,17,101,46,473,87,46,437,8,1,1,29,7,125,60,504,94,54,405
5828,2,1,2.2,3.5,3.1,3,2,5,13,17,125,61,417,124,65,493,4,1,5,15,17,143,80,432,116,47,478
5829,1,1,4.75,3.8,1.7,5,3,2,13,13,81,35,457,147,71,453,7,2,1,26,9,129,68,529,98,48,381
5830,1,1,2.8,3.5,2.38,4,2,4,11,15,120,56,464,126,66,446,5,2,3,20,9,133,65,538,111,66,372
5831,1,0,5.0,4.2,1.65,6,2,2,13,9,71,32,434,104,59,476,6,2,2,20,12,165,77,515,111,62,395
5832,1,1,2.45,3.2,3.0,3,4,3,13,13,92,54,378,108,45,532,4,3,3,16,9,86,53,451,128,72,459
5833,2,1,1.57,3.75,7.0,7,2,1,13,4,113,59,487,74,35,422,5,3,2,17,9,103,49,448,104,48,462
5834,1,2,2.3,3.25,3.25,3,1,6,13,19,118,55,503,88,50,407,2,3,5,7,11,103,61,460,100,45,450
5835,2,1,3.2,3.5,2.35,6,3,1,21,14,120,60,389,106,56,521,3,2,5,10,12,136,74,497,94,54,413
5836,1,1,1.45,4.2,8.0,3,1,6,11,14,119,61,528,82,45,382,1,3,6,10,18,98,44,455,146,71,455
5837,1,0,2.3,3.25,3.2,3,3,4,11,12,91,47,488,106,46,421,6,2,2,16,11,87,42,459,101,48,451
5838,1,0,1.67,4.0,5.0,3,2,5,13,18,121,69,450,115,64,460,2,6,2,12,12,93,43,390,148,79,520
5839,5,1,1.4,5.0,6.5,4,3,3,18,10,137,65,523,115,66,386,3,1,6,12,25,124,68,447,124,59,462
5840,3,1,1.33,5.25,12.0,2,2,6,9,14,125,66,501,93,54,409,3,1,6,11,17,105,51,350,129,74,560
5841,2,3,2.1,3.75,3.6,3,5,2,21,16,123,68,488,119,67,421,7,2,1,21,13,118,61,384,110,62,526
5842,1,2,1.45,4.5,8.5,4,4,2,12,7,98,53,553,96,53,357,1,3,6,9,18,89,44,420,119,55,489
5843,1,1,2.05,3.5,4.0,3,2,5,15,24,95,58,444,136,70,466,0,1,9,7,22,110,57,422,119,76,488
5844,0,2,2.7,3.4,2.8,4,3,3,14,11,119,54,478,127,65,432,4,5,1,21,10,132,84,513,101,53,397
5845,1,2,2.5,3.2,3.2,6,2,2,8,5,84,32,451,147,82,459,5,2,3,13,8,123,76,443,124,65,466
5846,1,2,2.55,3.3,3.0,3,3,4,12,15,64,36,354,134,74,556,3,3,4,14,21,121,67,434,102,60,476
5847,2,0,2.45,3.1,3.1,2,3,5,6,11,79,39,407,96,48,502,1,3,6,8,16,105,52,441,107,43,469
5848,0,3,7.0,4.2,1.5,4,3,3,11,9,106,57,384,106,58,526,9,1,0,28,5,104,54,583,82,43,327
5849,0,2,2.5,3.0,3.2,2,3,5,9,13,88,43,408,99,55,502,1,6,3,11,14,90,39,446,102,52,464
5850,0,0,2.15,3.1,3.75,3,5,2,16,15,87,48,439,118,60,471,3,4,3,10,7,106,46,448,106,52,462
5851,1,1,2.55,3.1,3.0,2,3,5,12,19,105,50,408,90,48,501,4,4,2,12,8,115,61,489,84,46,421
5852,0,0,4.2,3.5,1.91,0,3,7,5,20,110,54,418,154,76,492,5,4,1,13,10,112,52,460,94,44,449
5853,0,1,2.4,3.3,3.0,3,3,4,11,13,100,53,450,105,52,460,3,3,4,14,17,147,85,469,130,73,441
5854,3,1,3.5,3.6,2.0,2,3,5,11,22,118,64,419,114,59,490,3,3,4,13,14,137,71,528,91,52,382
5855,2,1,2.25,3.4,3.2,1,3,6,7,19,82,44,419,112,56,491,2,2,6,9,21,98,55,369,114,71,541
5856,2,1,7.0,4.75,1.44,2,5,3,7,9,114,58,450,109,63,460,7,1,2,27,17,127,67,561,69,38,349
5857,0,1,15.0,6.5,1.2,4,1,5,13,13,79,51,410,136,81,500,8,1,1,25,5,147,86,610,55,27,300
5858,0,1,4.75,3.5,1.8,2,4,4,8,12,93,43,427,102,52,483,4,3,3,20,12,121,64,498,79,46,412
5859,2,3,2.5,3.1,3.1,5,1,4,14,11,81,37,400,110,69,510,6,2,2,13,8,118,59,451,129,68,459
5860,2,1,2.2,3.4,3.2,3,3,4,10,15,120,56,458,125,62,451,4,4,2,12,14,85,42,454,141,71,456
5861,3,2,1.22,6.5,10.5,7,3,0,24,11,150,79,527,99,51,383,3,2,5,13,17,125,55,428,131,65,482
5862,2,2,2.15,3.5,3.2,4,1,5,16,17,141,78,426,119,48,484,5,2,3,17,14,105,47,460,85,47,450
5863,2,2,1.67,3.75,5.5,4,3,3,17,10,68,38,439,135,77,471,2,3,5,11,18,85,46,395,124,69,515
5864,2,0,2.0,3.3,4.0,3,6,1,15,10,86,38,393,86,46,516,3,4,3,12,12,96,58,384,103,44,526
5865,0,0,3.75,3.5,2.0,4,2,4,10,11,96,50,426,129,61,484,5,2,3,18,13,123,62,455,117,58,455
5866,1,0,2.05,3.4,3.75,2,2,6,9,15,66,37,438,115,57,472,2,2,6,7,17,105,60,489,105,61,421
5867,0,0,2.1,3.4,3.9,1,2,7,8,19,98,49,464,112,56,445,2,6,2,12,14,143,78,424,120,65,486
5868,3,0,4.2,3.6,1.95,5,1,4,13,11,116,71,422,108,54,488,4,4,2,16,12,148,90,524,83,45,385
5869,1,1,2.8,3.2,2.63,3,3,4,11,14,83,39,494,72,34,416,4,3,3,13,11,123,70,509,88,50,401
5870,2,1,3.25,3.3,2.3,5,4,1,16,10,87,39,443,100,45,467,4,2,4,12,15,137,68,539,84,49,371
5871,1,0,1.91,3.3,4.5,2,1,7,9,17,106,53,431,113,60,479,4,4,2,8,5,99,54,417,108,51,493
5872,3,2,1.5,4.33,6.5,7,2,1,25,14,97,55,492,122,64,418,2,3,5,9,16,91,32,339,119,60,571
