,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-opposition_shots,home-opposition_shots_on_target,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-opposition_shots,away-opposition_shots_on_target
1338,0,3,2.2,3.2,3.5,3,4,3,15,15,121,55,128,60,5,1,4,13,13,124,49,116,56
1339,2,1,2.5,3.3,2.88,3,2,5,13,18,123,49,151,66,1,1,8,9,20,95,55,161,83
1340,1,1,3.0,3.4,2.3,5,1,4,17,18,115,49,70,43,4,3,3,13,9,139,66,91,38
1341,1,0,1.57,3.75,6.0,7,2,1,17,9,118,62,107,55,4,1,5,11,11,123,69,106,53
1342,2,0,1.8,3.25,5.0,5,3,2,14,10,141,65,122,55,1,1,8,10,24,134,68,120,68
1343,1,1,2.0,3.5,3.6,6,2,2,23,15,112,58,84,44,5,2,3,15,11,97,53,108,48
1344,0,8,12.0,5.5,1.25,1,4,5,10,16,91,43,149,78,8,1,1,22,8,152,81,53,28
1345,5,1,1.17,7.0,15.0,9,1,0,28,5,165,86,73,27,4,1,5,18,18,102,48,113,55
1346,2,0,2.3,3.25,3.25,3,3,4,12,14,94,52,139,72,2,5,3,11,12,117,53,148,75
1347,1,4,3.2,3.1,2.4,2,5,3,9,9,119,60,129,64,5,3,2,12,9,137,68,101,46
1348,0,1,1.53,4.0,6.0,4,1,5,17,15,100,56,105,48,2,5,3,7,9,88,49,113,55
1349,0,2,2.8,3.0,2.7,3,1,6,9,10,123,65,110,51,5,4,1,22,11,147,77,104,53
1350,2,1,4.2,3.2,1.95,1,3,6,7,13,96,47,122,61,4,4,2,11,6,164,69,99,47
1351,2,3,3.0,3.0,2.5,2,3,5,8,17,99,52,144,59,2,6,2,9,9,96,39,131,60
1352,4,1,1.5,3.75,7.5,4,2,4,16,14,149,67,118,69,2,5,3,10,15,104,43,144,73
1353,1,1,2.63,3.0,2.88,3,2,5,9,12,98,45,141,66,7,1,2,14,8,108,47,127,58
1354,1,2,1.67,3.75,5.0,5,2,3,16,16,126,67,89,54,4,2,4,10,12,93,42,105,55
1355,2,2,2.6,3.2,2.8,4,5,1,12,9,136,54,138,63,2,5,3,12,11,157,85,112,50
1356,1,1,1.8,3.5,4.5,5,1,4,21,18,106,43,114,61,2,4,4,11,13,75,38,120,67
1357,7,1,1.25,5.5,13.0,4,6,0,17,11,138,67,130,54,4,3,3,13,12,89,46,141,75
1358,3,1,2.0,3.5,3.75,1,6,3,9,13,125,56,151,74,2,4,4,8,12,112,55,86,35
1359,2,4,3.4,3.3,2.2,2,5,3,10,12,124,60,143,71,5,1,4,15,12,157,89,114,66
1360,1,4,1.57,3.8,6.5,2,6,2,14,12,149,77,110,47,3,3,4,14,17,122,57,119,56
1361,3,2,2.6,3.2,2.8,1,1,8,9,20,102,54,149,75,3,6,1,13,11,133,52,142,63
1362,1,1,2.0,3.3,4.0,1,5,4,8,12,114,56,130,63,1,5,4,8,12,95,47,151,88
1363,2,2,1.57,4.2,5.5,4,5,1,20,13,120,51,121,46,3,2,5,13,19,126,49,151,61
1364,1,1,3.4,3.25,2.2,6,1,3,16,11,119,49,113,58,6,2,2,15,9,123,60,110,51
1365,4,1,1.36,4.75,8.0,4,4,2,14,8,125,60,99,43,5,2,3,15,11,88,33,104,53
1366,4,1,1.29,5.5,9.5,9,1,0,26,4,147,67,79,36,4,2,4,18,21,89,47,107,48
1367,1,1,3.6,3.1,2.15,3,5,2,9,8,98,39,124,55,8,1,1,17,8,129,66,106,56
1368,1,1,1.67,3.6,5.5,6,3,1,21,8,138,70,116,57,4,1,5,11,11,125,73,119,58
1369,1,3,1.67,3.75,5.0,4,2,4,13,17,124,61,99,57,5,2,3,20,15,117,45,106,57
1370,0,3,3.25,3.25,2.2,1,5,4,10,14,70,38,134,71,6,3,1,23,12,120,60,78,40
1371,2,3,1.62,3.6,6.0,4,2,4,14,14,123,59,116,64,3,2,5,5,12,103,58,110,59
1372,2,1,2.0,3.4,3.8,5,2,3,18,16,169,85,125,60,4,3,3,11,9,135,67,121,53
1373,1,1,5.0,3.6,1.73,4,2,4,15,15,100,48,100,48,6,1,3,14,8,157,74,108,51
1374,1,1,2.8,3.3,2.45,3,4,3,8,9,97,51,117,58,5,1,4,19,10,63,26,162,83
1375,5,2,1.67,3.5,5.5,3,4,3,10,7,166,70,99,48,3,3,4,8,10,92,38,147,67
1376,3,1,2.5,3.0,3.0,1,1,8,10,25,153,79,118,61,5,2,3,18,12,144,64,114,64
1377,3,1,2.6,3.0,2.9,5,1,4,17,14,147,77,132,65,6,2,2,14,8,140,64,126,63
1378,1,1,1.67,3.5,5.5,7,2,1,15,7,114,56,129,59,3,4,3,12,10,91,40,101,44
1379,2,1,1.33,5.0,9.0,4,3,3,13,11,86,45,105,47,1,4,5,10,22,95,40,150,84
1380,1,0,1.73,3.6,4.75,4,1,5,18,21,99,54,118,55,1,2,7,5,15,84,38,134,68
1381,2,0,1.73,3.75,4.5,5,2,3,11,9,106,47,104,52,1,1,8,11,20,73,28,131,63
1382,5,0,2.1,3.3,3.5,9,1,0,30,6,151,83,60,27,9,1,0,32,6,159,83,80,35
1383,3,1,2.7,3.1,2.7,6,3,1,13,7,119,60,124,60,3,4,3,11,9,157,66,106,51
1384,2,1,1.29,5.25,12.0,6,0,4,18,13,157,91,101,61,1,5,4,8,12,122,58,132,63
1385,1,0,1.53,4.0,6.5,5,3,2,14,10,124,62,119,58,4,5,1,21,14,127,54,118,44
1386,3,0,1.73,3.6,5.0,4,2,4,13,18,87,45,129,69,2,1,7,11,19,109,57,139,67
1387,1,1,3.5,3.4,2.1,1,5,4,9,13,86,46,151,83,5,2,3,17,16,163,79,136,61
1388,2,2,2.75,3.2,2.63,2,4,4,9,13,110,59,87,37,5,2,3,15,11,118,48,114,59
1389,1,1,1.36,4.75,9.0,5,2,3,12,8,162,79,102,49,2,5,3,12,13,131,67,103,46
1390,2,0,3.4,3.4,2.1,1,1,8,9,19,85,38,111,48,5,3,2,18,9,132,60,97,42
1391,0,0,2.0,3.6,3.5,4,2,4,16,11,67,27,162,86,5,2,3,16,18,102,54,108,55
1392,2,2,3.2,3.1,2.3,2,2,6,9,14,99,49,133,66,6,2,2,14,9,142,69,133,68
1393,2,0,1.4,4.5,7.5,8,1,1,30,10,152,77,81,36,4,3,3,13,11,87,46,94,40
1394,0,3,15.0,6.0,1.2,1,2,7,5,15,83,36,130,62,9,1,0,33,5,148,76,60,24
1395,1,0,1.83,3.5,4.5,3,5,2,14,13,129,50,141,64,2,5,3,11,13,123,56,148,78
1396,3,1,2.25,3.3,3.25,3,3,4,15,17,113,54,120,56,3,3,4,15,16,95,47,109,56
1397,1,3,3.4,3.2,2.2,3,5,2,13,9,94,43,109,53,5,4,1,18,9,144,73,118,57
1398,2,1,2.5,3.0,3.0,3,3,4,9,13,97,41,139,60,2,1,7,11,23,139,71,119,58
1399,1,0,1.91,3.1,4.5,4,2,4,11,10,118,72,128,63,1,3,6,14,17,83,37,140,62
1400,3,0,1.73,3.25,5.5,3,6,1,9,7,94,39,130,65,1,1,8,6,20,96,46,112,48
1401,3,0,2.0,3.4,3.75,5,2,3,20,15,116,46,115,63,6,2,2,13,8,100,46,100,49
1402,1,0,1.83,3.5,4.2,6,3,1,24,12,122,60,84,40,4,1,5,14,20,118,56,100,58
1403,3,0,1.62,3.75,6.0,3,3,4,11,11,141,62,124,55,2,4,4,11,15,114,55,143,71
1404,1,0,2.1,3.2,3.6,4,2,4,17,14,142,63,109,60,6,0,4,19,14,148,79,150,74
1405,2,1,2.4,3.1,3.1,2,5,3,11,16,107,45,140,75,1,3,6,9,16,105,53,133,68
1406,1,3,4.5,3.6,1.8,1,5,4,10,14,110,49,145,76,5,3,2,14,10,134,65,112,59
1407,2,1,2.1,3.3,3.6,1,4,5,9,17,113,53,141,66,3,3,4,15,16,125,56,103,46
1408,0,0,1.4,4.5,9.0,2,6,2,13,13,133,64,109,49,2,4,4,11,15,111,56,83,37
1409,3,1,3.8,3.4,2.0,3,3,4,15,17,94,44,119,60,4,2,4,14,11,137,57,115,55
1410,0,0,2.2,3.25,3.4,1,4,5,9,14,119,58,129,61,4,4,2,13,11,138,57,136,62
1411,0,1,1.62,4.0,5.5,5,2,3,16,12,114,49,115,59,3,3,4,15,17,127,51,149,61
1412,2,0,1.57,4.2,5.25,9,1,0,27,4,149,63,76,35,4,3,3,15,18,106,60,110,57
1413,2,1,2.0,3.2,4.0,2,1,7,12,22,137,76,119,60,4,2,4,10,10,109,65,133,65
1414,0,1,2.4,3.1,3.1,2,1,7,6,12,132,70,109,53,5,2,3,18,13,147,65,103,56
1415,3,1,1.65,3.6,5.5,5,0,5,17,14,140,70,141,70,4,3,3,10,12,97,41,140,63
1416,1,0,2.5,3.3,2.75,5,2,3,20,15,110,45,116,64,7,2,1,22,9,123,58,84,41
1417,1,3,1.4,4.5,7.5,3,1,6,12,20,110,53,105,58,1,3,6,10,23,94,40,150,84
1418,2,0,1.44,4.2,7.0,3,2,5,13,16,136,64,111,65,2,3,5,5,15,112,58,114,53
1419,1,1,2.8,3.25,2.6,5,3,2,18,16,162,76,127,55,4,3,3,9,9,154,75,105,48
1420,2,1,2.0,3.3,4.0,4,4,2,19,13,125,57,126,49,5,1,4,15,17,87,45,131,71
1421,0,1,2.5,3.3,2.75,7,1,2,12,7,86,39,124,54,2,1,7,10,17,83,40,123,55
1422,3,0,1.91,3.6,3.8,2,0,8,8,18,77,30,121,56,3,2,5,17,24,86,45,108,48
1423,0,3,6.0,3.8,1.57,2,5,3,11,16,104,44,138,75,8,1,1,19,8,141,77,97,49
1424,2,1,1.85,3.3,4.5,6,4,0,20,7,131,64,123,55,6,3,1,14,7,123,63,125,63
1425,1,0,1.4,4.5,7.5,5,3,2,15,11,137,66,129,67,1,1,8,6,21,97,46,125,52
1426,1,3,12.0,5.5,1.25,1,4,5,10,17,77,41,127,69,8,1,1,29,10,152,74,86,39
1427,0,1,1.73,3.5,5.0,5,2,3,11,11,102,46,101,50,1,2,7,7,24,90,49,103,45
1428,1,0,2.0,3.4,3.8,5,5,0,21,9,137,69,109,43,7,0,3,18,11,142,83,104,61
1429,3,3,1.4,4.5,7.5,4,2,4,12,12,94,48,108,48,1,2,7,5,16,84,36,130,63
1430,1,2,3.25,3.5,2.1,3,1,6,15,25,86,45,110,47,3,4,3,11,13,120,51,102,44
1431,1,0,2.2,3.2,3.5,4,4,2,13,11,130,48,139,70,5,3,2,20,13,127,59,133,56
1432,1,1,1.8,3.6,4.5,4,1,5,14,18,95,50,127,71,1,4,5,10,16,111,47,140,78
1433,1,0,4.5,3.75,1.75,4,2,4,14,15,85,32,118,58,9,1,0,26,3,137,57,76,40
1434,0,1,1.83,3.4,4.5,8,1,1,21,8,137,74,98,50,6,3,1,16,9,139,64,120,60
1435,3,1,1.53,3.8,6.5,6,2,2,18,10,125,60,80,36,5,1,4,11,12,111,53,92,43
1436,1,5,12.0,5.5,1.25,4,1,5,8,14,98,55,113,58,9,1,0,35,5,146,75,63,25
1437,2,2,1.44,4.33,7.0,4,2,4,14,17,115,50,75,43,3,0,7,10,16,86,37,123,55
1438,3,5,4.0,3.6,1.85,3,1,6,15,15,104,55,109,50,5,2,3,19,10,144,63,97,40
1439,1,1,3.5,3.1,2.2,1,1,8,6,21,95,43,129,56,6,0,4,18,12,142,74,134,71
1440,3,2,2.0,3.2,4.0,6,2,2,14,8,123,60,132,66,2,1,7,12,22,125,67,112,54
1441,1,0,1.36,4.5,9.0,6,1,3,18,12,139,63,104,48,2,3,5,10,18,101,53,125,53
1442,1,1,4.0,3.2,2.0,1,3,6,9,16,105,52,133,72,6,4,0,18,6,137,67,125,55
1443,2,3,2.5,3.2,2.8,1,3,6,12,24,91,38,142,77,5,2,3,17,12,105,43,123,68
1444,1,0,1.2,6.5,13.0,9,0,1,32,11,141,66,88,40,3,0,7,12,22,104,51,98,55
1445,0,0,2.0,3.4,3.75,1,3,6,8,17,84,35,127,63,1,4,5,10,18,76,42,128,63
1446,0,3,3.25,3.5,2.1,0,1,9,8,22,70,27,127,60,4,1,5,14,15,141,65,104,61
1447,1,2,1.73,3.6,5.0,5,3,2,15,10,130,64,118,59,2,6,2,13,13,132,61,100,48
1448,2,0,1.29,5.5,11.0,6,4,0,20,7,137,71,105,43,5,3,2,14,11,126,46,144,75
1449,1,2,3.2,3.3,2.3,2,4,4,10,16,109,53,129,58,4,4,2,17,16,150,66,129,58
1450,1,3,3.25,3.25,2.25,4,3,3,17,16,92,42,122,60,4,3,3,13,10,156,84,104,55
1451,1,2,2.1,3.3,3.6,2,1,7,10,20,105,52,136,64,1,5,4,9,15,94,48,97,43
1452,0,2,2.3,3.2,3.2,4,2,4,15,18,98,50,115,61,4,2,4,14,12,131,58,110,53
1453,1,3,1.91,3.4,4.2,1,4,5,8,13,119,67,129,59,1,4,5,10,16,109,41,137,76
1454,2,0,2.1,3.25,3.75,4,3,3,18,13,133,64,138,58,3,2,5,15,17,123,56,103,46
1455,3,1,2.63,3.2,2.75,7,0,3,18,10,138,82,100,60,4,4,2,10,9,148,76,106,42
1456,0,2,1.62,3.75,6.0,4,3,3,13,13,118,43,145,78,4,3,3,15,15,122,48,163,67
1457,2,0,1.53,4.0,6.5,4,4,2,17,16,146,65,142,67,4,2,4,16,17,103,50,123,62
1458,1,1,3.4,3.2,2.25,2,4,4,12,15,114,45,148,79,2,6,2,13,14,123,56,130,69
1459,4,0,1.44,4.2,8.0,5,3,2,16,8,153,81,112,56,2,3,5,11,18,125,66,125,57
1460,1,1,6.5,4.33,1.5,1,6,3,9,11,93,47,158,85,7,3,0,22,7,139,73,90,31
1461,1,3,1.83,3.5,4.5,3,1,6,13,17,128,64,95,42,4,1,5,15,20,102,55,109,61
1462,0,2,1.83,3.4,4.75,4,2,4,15,12,120,54,116,57,1,4,5,8,14,124,70,125,57
1463,0,1,1.33,5.0,10.0,4,1,5,13,12,141,61,113,56,2,1,7,11,20,111,55,126,57
1464,2,2,6.5,4.2,1.5,2,4,4,9,14,100,52,96,46,7,0,3,19,10,128,73,107,61
1465,1,0,1.29,5.5,11.0,3,4,3,9,12,144,72,101,43,5,2,3,19,12,138,68,141,65
1466,2,1,1.7,3.75,5.0,4,1,5,12,11,131,60,110,54,5,2,3,19,12,134,64,147,68
1467,3,0,1.83,3.5,4.5,4,3,3,12,10,132,48,134,69,5,1,4,17,19,95,50,117,64
1468,1,0,1.4,4.5,8.5,5,3,2,18,15,148,68,146,72,2,4,4,9,12,118,70,128,62
1469,2,0,2.0,3.4,3.8,2,5,3,13,15,117,44,138,65,3,0,7,11,19,108,51,127,57
1470,1,0,1.29,5.5,10.0,6,3,1,19,6,142,82,115,58,4,3,3,15,14,116,46,168,70
1471,0,3,5.5,3.6,1.67,1,6,3,10,12,95,46,158,81,6,1,3,18,12,129,72,105,60
1472,1,2,6.0,4.2,1.53,2,1,7,12,19,132,66,91,41,7,3,0,21,6,133,68,90,31
1473,2,0,2.63,3.2,2.75,4,2,4,14,12,131,62,111,56,1,7,2,12,15,128,55,121,61
1474,0,1,2.5,3.2,2.9,2,4,4,10,15,94,54,103,51,3,2,5,14,18,107,51,132,70
1475,3,3,1.25,5.5,13.0,4,3,3,10,12,146,72,101,45,2,3,5,11,21,122,65,119,58
1476,1,0,1.62,3.75,5.5,3,0,7,12,21,95,46,101,57,1,3,6,8,17,86,38,127,61
1477,2,1,1.62,3.75,5.5,3,3,4,13,15,101,53,107,51,3,1,6,6,19,92,55,117,64
1478,1,2,1.67,3.5,5.5,4,0,6,14,21,106,49,111,51,2,3,5,5,16,104,54,118,55
1479,2,0,1.44,4.33,7.0,6,2,2,20,11,117,56,75,32,1,2,7,12,25,97,43,142,75
1480,2,3,10.0,5.25,1.29,5,2,3,17,14,112,42,126,70,9,0,1,27,10,138,64,90,41
1481,0,0,1.44,4.33,7.0,4,1,5,16,15,137,65,99,56,2,3,5,8,17,93,49,106,50
1482,1,2,2.3,3.25,3.25,4,3,3,13,12,111,49,178,75,1,6,3,10,13,93,44,164,85
1483,3,0,2.2,3.25,3.4,1,4,5,7,13,119,69,132,66,2,1,7,12,19,138,69,76,35
1484,0,0,1.91,3.6,4.0,6,1,3,20,12,120,64,102,56,6,3,1,18,6,154,86,117,62
1485,1,0,8.0,4.2,1.44,3,0,7,11,19,107,48,120,53,3,4,3,11,15,144,72,100,41
1486,1,1,1.73,3.6,5.0,4,2,4,16,12,134,67,159,77,2,4,4,10,14,96,54,108,49
1487,0,1,2.2,3.25,3.4,2,3,5,14,24,127,68,123,59,4,3,3,13,10,134,52,131,70
1488,2,1,2.63,3.25,2.75,1,6,3,11,16,135,58,116,58,6,3,1,19,13,147,69,141,69
1489,5,0,1.83,3.6,4.33,3,2,5,10,17,105,44,129,67,3,4,3,13,13,108,39,140,67
1490,3,1,3.4,3.25,2.2,4,1,5,15,21,99,52,119,62,5,1,4,14,10,132,58,113,55
1491,0,0,2.38,3.0,3.25,2,0,8,6,13,135,65,96,49,6,2,2,16,10,133,66,139,68
1492,3,0,1.91,3.3,4.2,6,1,3,18,11,151,78,121,67,4,4,2,12,8,115,46,118,60
1493,1,4,1.44,4.0,8.0,6,4,0,19,7,128,59,125,51,3,3,4,8,13,103,44,149,69
1494,3,1,1.8,3.4,4.6,3,4,3,12,11,153,65,109,53,7,0,3,17,10,134,64,100,47
1495,0,1,4.33,3.25,1.91,1,3,6,12,15,86,37,139,60,7,1,2,18,8,143,69,93,47
1496,1,1,2.88,2.9,2.7,2,4,4,10,18,102,45,140,76,4,2,4,10,10,97,57,134,61
1497,4,2,1.5,4.0,7.0,6,3,1,15,8,140,65,124,59,2,5,3,12,11,103,45,105,48
1498,0,4,13.0,6.5,1.2,2,3,5,6,17,99,51,125,62,10,0,0,38,5,139,75,59,26
1499,1,1,2.25,3.4,3.1,0,1,9,7,23,78,32,120,59,4,0,6,14,20,120,57,91,40
1500,2,1,3.1,3.1,2.4,4,3,3,11,10,123,46,112,55,7,2,1,19,10,134,73,130,62
1501,3,0,2.25,3.25,3.2,6,0,4,16,12,130,63,105,49,5,4,1,16,11,130,61,133,57
1502,1,2,3.75,3.3,2.0,1,5,4,11,15,113,49,111,56,4,3,3,15,12,147,60,103,46
1503,1,2,1.36,4.6,8.5,5,3,2,14,10,141,73,142,72,2,3,5,8,16,90,49,121,53
1504,0,0,2.5,3.2,2.88,1,4,5,7,13,118,56,123,68,6,1,3,18,10,154,76,115,59
1505,4,1,1.73,3.4,4.5,4,1,5,10,15,112,51,99,45,1,2,7,12,25,99,43,137,75
1506,4,2,1.29,5.5,10.0,9,0,1,26,11,138,68,94,47,6,2,2,19,9,117,57,81,34
1507,2,1,3.8,3.75,1.91,4,3,3,14,12,116,50,176,74,4,1,5,14,13,132,58,106,50
1508,1,3,2.38,3.4,2.88,4,3,3,16,16,112,50,72,43,8,1,1,21,4,136,52,77,40
1509,0,3,6.0,4.0,1.57,3,3,4,11,16,112,41,133,63,6,2,2,20,11,127,68,102,56
1510,4,3,1.33,5.0,10.0,6,3,1,18,6,151,85,122,64,3,0,7,10,18,103,48,120,58
1511,2,0,2.1,3.25,3.75,5,2,3,15,10,131,63,113,57,4,2,4,16,12,137,69,141,72
1512,1,1,2.5,3.25,2.88,2,5,3,10,13,91,50,114,52,2,3,5,9,12,116,65,131,64
1513,2,0,1.29,5.5,11.0,2,4,4,9,15,152,76,91,37,4,1,5,16,21,103,55,123,64
1514,0,1,2.1,3.4,3.4,3,1,6,9,13,85,41,122,57,4,3,3,13,14,124,57,113,52
1515,1,1,5.0,3.6,1.7,3,3,4,12,11,68,30,157,87,6,2,2,23,11,131,60,99,41
1516,0,0,1.7,3.4,5.5,6,0,4,15,11,117,57,107,50,4,3,3,10,9,106,59,131,61
1517,4,1,1.3,4.75,12.0,4,3,3,16,13,135,59,105,49,2,4,4,11,19,103,45,128,62
1518,4,2,1.53,3.8,6.5,6,1,3,19,11,110,55,84,37,1,3,6,6,15,78,36,117,57
1519,1,2,1.73,3.5,5.0,4,0,6,13,20,91,45,102,55,3,0,7,7,21,97,56,123,68
1520,2,1,1.67,3.6,5.25,4,1,5,14,19,123,60,90,39,2,3,5,8,17,93,47,103,52
1521,2,2,2.2,3.2,3.5,3,1,6,13,15,137,62,103,48,2,5,3,11,15,141,66,120,61
1522,1,1,2.2,3.25,3.4,5,2,3,13,9,137,53,114,61,3,2,5,14,17,108,46,130,66
1523,0,0,2.88,3.3,2.5,6,3,1,18,11,151,74,146,80,7,3,0,21,6,123,64,100,37
1524,1,1,2.4,3.2,3.1,2,6,2,11,12,100,45,165,81,2,2,6,13,24,122,65,120,55
1525,0,3,2.0,3.4,3.75,4,2,4,12,13,85,33,120,54,5,0,5,14,23,62,24,122,66
1526,2,1,1.36,4.5,9.0,5,3,2,16,14,124,59,135,59,1,2,7,7,19,95,44,138,56
1527,1,0,1.8,3.25,5.0,4,3,3,13,11,145,73,145,75,4,3,3,11,10,123,46,120,59
1528,1,1,6.5,3.8,1.53,3,2,5,8,15,95,52,128,56,7,1,2,17,7,139,67,86,48
1529,3,1,2.5,3.0,3.0,1,2,7,10,14,84,36,134,55,5,2,3,16,9,155,76,111,56
1530,1,1,10.0,6.0,1.25,1,2,7,12,27,94,40,125,62,9,0,1,24,12,138,67,96,45
1531,2,0,1.44,4.2,7.5,5,3,2,14,12,104,56,108,47,2,3,5,6,19,95,50,113,58
1532,4,1,1.08,10.0,23.0,10,0,0,40,4,128,67,60,27,0,2,8,8,22,83,33,120,59
1533,3,0,1.83,3.5,4.33,4,2,4,16,14,148,68,97,50,5,1,4,14,13,116,50,97,42
1534,1,0,1.53,4.0,6.0,4,3,3,12,13,121,56,110,53,3,2,5,10,15,76,30,116,52
1535,5,0,1.2,6.5,15.0,6,4,0,19,6,113,59,109,41,1,7,2,10,13,102,48,167,75
1536,3,0,1.2,6.5,15.0,6,2,2,21,11,134,73,93,52,2,5,3,10,13,85,43,120,56
1537,1,0,3.5,3.4,2.1,1,3,6,11,23,126,63,124,61,7,2,1,22,9,136,80,123,64
1538,2,2,1.5,4.0,7.5,2,5,3,12,16,126,61,128,72,3,2,5,11,19,100,39,137,69
1539,1,1,3.5,3.4,2.1,3,3,4,14,16,110,46,136,71,6,3,1,17,10,146,70,145,79
1540,0,3,3.4,3.2,2.25,3,0,7,12,20,105,50,117,60,3,1,6,14,16,149,75,100,42
1541,2,0,2.2,3.2,3.5,2,4,4,10,12,121,66,118,58,6,2,2,17,8,127,64,115,60
1542,1,2,2.5,3.25,2.88,4,3,3,14,12,106,47,176,77,4,3,3,11,10,134,56,113,58
1543,3,0,2.9,3.3,2.38,3,4,3,8,9,102,56,116,54,3,3,4,13,20,107,64,110,58
1544,2,0,1.95,3.1,4.33,4,3,3,12,12,112,50,141,61,1,5,4,12,16,118,51,108,57
1545,3,0,1.53,3.7,7.0,6,2,2,17,12,133,70,132,61,2,2,6,12,13,95,42,114,45
1546,3,0,1.07,11.0,23.0,10,0,0,42,5,118,61,59,25,2,3,5,6,15,96,47,102,52
1547,4,3,1.44,4.33,7.0,6,2,2,15,11,105,57,109,47,0,2,8,8,24,80,33,119,58
1548,2,0,2.25,3.3,3.25,4,1,5,14,19,93,46,129,62,2,1,7,12,20,144,71,79,35
1549,1,3,4.2,3.75,1.8,3,1,6,16,23,90,49,117,53,4,3,3,17,17,117,52,75,46
1550,3,1,3.2,3.25,2.25,2,1,7,12,22,117,59,122,57,5,2,3,21,15,134,57,101,44
1551,0,0,2.7,3.0,2.75,4,2,4,10,10,125,47,115,59,5,3,2,16,14,129,59,116,51
1552,3,1,3.0,3.0,2.5,2,4,4,11,20,105,46,128,60,4,3,3,13,11,151,76,132,64
1553,1,1,1.44,4.2,7.5,3,4,3,8,8,103,55,134,65,3,2,5,8,15,80,45,122,54
1554,1,0,2.9,3.3,2.38,1,2,7,6,20,85,40,108,50,5,1,4,18,13,130,58,105,56
1555,2,1,1.5,4.1,6.5,6,1,3,21,13,120,61,86,36,4,1,5,16,16,91,41,134,66
1556,1,0,1.17,7.0,15.0,8,1,1,22,12,137,68,100,46,5,0,5,13,15,125,54,85,35
1557,0,4,6.0,3.75,1.62,3,2,5,13,12,134,66,139,69,3,4,3,11,13,164,78,89,37
1558,2,3,8.0,5.0,1.36,4,2,4,13,12,114,53,176,76,6,4,0,22,5,115,55,109,40
1559,1,2,3.2,3.25,2.3,1,5,4,9,16,77,41,127,60,2,2,6,10,21,121,65,131,65
1560,1,0,1.53,3.8,7.0,4,1,5,17,14,152,76,102,42,3,3,4,12,12,123,66,111,52
1561,2,0,1.53,4.0,6.0,5,2,3,19,17,110,51,85,52,5,0,5,13,21,61,23,123,65
1562,1,3,4.75,4.0,1.67,3,2,5,12,22,88,49,106,57,6,3,1,24,10,133,62,95,43
1563,0,3,4.0,3.75,1.83,2,4,4,11,12,72,32,146,81,8,1,1,22,5,131,55,78,39
1564,0,2,4.75,3.3,1.8,0,5,5,9,17,122,56,102,51,7,2,1,16,4,143,68,88,45
1565,2,0,2.1,3.1,3.75,4,3,3,14,12,152,80,133,61,3,4,3,9,9,110,61,124,62
1566,0,4,1.8,3.25,5.0,5,0,5,13,15,121,52,91,39,2,2,6,7,17,91,43,109,50
1567,3,3,3.5,3.3,2.1,2,2,6,6,21,93,49,105,53,3,0,7,10,19,94,47,101,54
1568,0,1,1.53,3.8,6.5,3,0,7,16,18,105,55,99,47,3,1,6,12,17,84,38,116,54
1569,0,1,2.0,3.5,3.6,3,1,6,10,16,76,31,114,51,3,0,7,16,25,95,53,112,52
1570,4,0,1.57,3.6,6.5,5,1,4,13,11,111,53,101,42,3,3,4,9,10,116,46,117,58
1571,1,2,2.1,3.3,3.5,4,4,2,13,13,127,55,115,51,3,1,6,13,19,120,59,118,57
1572,3,1,1.91,3.3,4.2,2,1,7,6,12,139,69,103,54,5,3,2,14,11,116,49,141,58
1573,3,2,1.67,3.5,5.5,5,1,4,21,17,122,53,108,46,5,2,3,14,10,155,75,120,58
1574,0,2,1.83,3.5,4.33,5,1,4,18,12,117,53,93,48,5,1,4,14,15,119,51,86,36
1575,0,1,2.5,3.25,2.8,4,0,6,9,20,96,57,128,69,6,1,3,19,13,124,61,84,32
1576,1,0,9.0,5.0,1.33,1,3,6,8,18,82,38,115,59,8,1,1,21,12,132,66,88,42
1577,1,1,3.5,3.3,2.1,2,3,5,6,16,97,48,101,54,7,2,1,19,12,104,55,101,42
1578,3,1,1.33,5.0,9.5,7,3,0,25,7,120,58,106,39,3,2,5,12,20,115,62,140,68
1579,2,1,1.4,4.5,8.5,6,2,2,22,10,142,80,76,40,2,6,2,13,16,116,53,129,71
1580,2,4,5.5,3.6,1.67,5,2,3,11,9,135,57,117,60,3,4,3,14,13,157,77,93,40
1581,2,2,1.73,3.6,5.0,2,0,8,10,20,146,77,84,41,1,5,4,10,16,89,46,124,62
1582,0,0,1.57,3.6,6.5,7,2,1,15,3,141,71,88,41,4,3,3,14,12,152,83,122,59
1583,2,2,4.5,3.5,1.83,1,6,3,10,18,97,43,177,76,6,2,2,18,9,150,87,118,64
1584,1,0,1.83,3.5,4.5,2,2,6,8,15,128,65,145,76,3,0,7,12,21,103,46,119,62
1585,1,3,2.38,3.3,3.0,4,2,4,13,12,108,52,180,81,3,3,4,13,18,104,40,126,65
1586,2,0,1.62,3.75,6.0,4,1,5,15,14,144,73,106,47,5,2,3,14,8,122,60,115,60
1587,0,1,3.25,3.4,2.2,4,1,5,14,19,92,49,130,64,5,4,1,14,9,142,67,142,71
1588,1,0,2.1,3.3,3.6,3,3,4,11,9,121,67,117,55,3,3,4,15,17,106,43,139,70
